%iDASCh East	North   IntDist CumDist
3322 421274.73 4518986.27 4.02 14249.32
3323 421270.99 4518984.81 4.02 14253.34
3324 421267.24 4518983.35 4.02 14257.36
3325 421262.65 4518981.56 4.93 14262.29
3326 421258.06 4518979.77 4.93 14267.21
3327 421253.47 4518977.98 4.93 14272.14
3328 421248.88 4518976.19 4.93 14277.06
3329 421244.29 4518974.40 4.93 14281.99
3330 421239.70 4518972.62 4.93 14286.92
3331 421235.11 4518970.83 4.93 14291.84
3332 421230.52 4518969.04 4.93 14296.77
3333 421225.93 4518967.25 4.93 14301.69
3334 421221.34 4518965.46 4.93 14306.62
3335 421216.76 4518963.67 4.93 14311.55
3336 421212.17 4518961.88 4.93 14316.47
3337 421207.58 4518960.09 4.93 14321.40
3338 421202.98 4518958.32 4.93 14326.32
3339 421198.38 4518956.55 4.93 14331.25
3340 421193.78 4518954.78 4.93 14336.18
3341 421189.19 4518953.02 4.93 14341.10
3342 421184.59 4518951.25 4.93 14346.03
3343 421179.99 4518949.48 4.93 14350.95
3344 421175.39 4518947.71 4.93 14355.88
3345 421170.80 4518945.94 4.93 14360.81
3346 421166.20 4518944.18 4.93 14365.73
3347 421161.59 4518942.42 4.93 14370.66
3348 421156.99 4518940.66 4.93 14375.58
3349 421152.39 4518938.90 4.93 14380.51
3350 421147.79 4518937.14 4.93 14385.44
3351 421143.19 4518935.38 4.93 14390.36
3352 421138.59 4518933.62 4.93 14395.29
3353 421133.97 4518931.91 4.93 14400.21
3354 421129.34 4518930.22 4.93 14405.14
3355 421124.71 4518928.54 4.93 14410.07
3356 421120.08 4518926.86 4.93 14414.99
3357 421115.45 4518925.17 4.93 14419.92
3358 421110.83 4518923.49 4.93 14424.84
3359 421106.46 4518921.90 4.64 14429.49
3360 421102.12 4518920.27 4.64 14434.13
3361 421097.77 4518918.63 4.64 14438.77
3362 421093.43 4518916.99 4.64 14443.41
3363 421089.09 4518915.35 4.64 14448.05
3364 421084.75 4518913.71 4.64 14452.70
3365 421080.40 4518912.07 4.64 14457.34
3366 421076.03 4518910.52 4.64 14461.98
3367 421071.61 4518909.10 4.64 14466.62
3368 421067.19 4518907.68 4.64 14471.26
3369 421062.61 4518907.03 4.62 14475.88
3370 421057.99 4518906.63 4.64 14480.52
3371 421053.37 4518906.52 4.62 14485.14
3372 421048.77 4518907.14 4.64 14489.79
3373 421044.17 4518907.78 4.64 14494.43
3374 421039.58 4518908.48 4.64 14499.07
3375 421035.00 4518909.18 4.64 14503.71
3376 421030.46 4518910.07 4.62 14508.34
3377 421026.15 4518911.79 4.64 14512.98
3378 421021.84 4518913.52 4.64 14517.62
3379 421017.64 4518915.50 4.64 14522.26
3380 421013.46 4518917.51 4.64 14526.90
3381 421009.27 4518919.51 4.64 14531.55
3382 421005.68 4518922.44 4.64 14536.18
3383 421002.12 4518925.42 4.64 14540.82
3384 420998.81 4518928.56 4.56 14545.38
3385 420997.64 4518933.05 4.64 14550.03
3386 420996.48 4518937.54 4.64 14554.67
3387 420995.31 4518942.04 4.64 14559.31
3388 420994.15 4518946.53 4.64 14563.95
3389 420992.98 4518951.02 4.64 14568.59
3390 420991.66 4518955.47 4.64 14573.23
3391 420990.56 4518959.14 3.82 14577.06
3392 420989.45 4518962.80 3.82 14580.88
3393 420988.35 4518966.46 3.82 14584.71
3394 420988.26 4518969.70 3.24 14587.95
3395 420991.65 4518971.46 3.82 14591.77
3396 420995.04 4518973.23 3.82 14595.60
3397 420998.43 4518975.00 3.82 14599.42
3398 421001.82 4518976.77 3.82 14603.25
3399 421005.21 4518978.54 3.82 14607.07
3400 421007.43 4518980.64 3.05 14610.12
3401 421004.92 4518982.17 2.94 14613.06
3402 421001.48 4518980.50 3.82 14616.89
3403 420998.04 4518978.82 3.82 14620.71
3404 420994.60 4518977.15 3.82 14624.54
3405 420991.16 4518975.48 3.82 14628.36
3406 420987.72 4518973.80 3.82 14632.19
3407 420984.64 4518971.97 3.59 14635.78
3408 420985.56 4518968.25 3.82 14639.60
3409 420986.49 4518964.54 3.82 14643.43
3410 420987.41 4518960.83 3.82 14647.25
3411 420988.34 4518957.12 3.82 14651.08
3412 420989.26 4518953.41 3.82 14654.90
3413 420990.16 4518949.69 3.82 14658.73
3414 420991.01 4518945.96 3.82 14662.55
3415 420991.86 4518942.23 3.82 14666.38
3416 420992.71 4518938.50 3.82 14670.20
3417 420993.56 4518934.78 3.82 14674.03
3418 420994.41 4518931.05 3.82 14677.85
3419 420995.26 4518927.32 3.82 14681.68
3420 420996.11 4518923.59 3.82 14685.50
3421 420998.73 4518920.92 3.74 14689.25
3422 421001.61 4518918.40 3.82 14693.07
3423 421004.49 4518915.88 3.82 14696.90
3424 421007.57 4518913.70 3.77 14700.67
3425 421011.14 4518912.34 3.82 14704.50
3426 421014.72 4518910.98 3.82 14708.32
3427 421018.27 4518909.57 3.82 14712.14
3428 421021.76 4518907.99 3.82 14715.97
3429 421025.24 4518906.40 3.82 14719.79
3430 421028.72 4518904.82 3.82 14723.62
3431 421032.39 4518903.75 3.82 14727.44
3432 421036.06 4518902.68 3.82 14731.27
3433 421039.73 4518901.61 3.82 14735.09
3434 421043.44 4518900.81 3.80 14738.89
3435 421047.27 4518900.85 3.82 14742.71
3436 421051.09 4518900.88 3.82 14746.54
3437 421054.90 4518901.17 3.81 14750.35
3438 421058.67 4518901.80 3.82 14754.18
3439 421062.44 4518902.42 3.82 14758.00
3440 421066.21 4518903.07 3.82 14761.82
3441 421069.87 4518904.18 3.82 14765.65
3442 421073.53 4518905.30 3.82 14769.47
3443 421077.19 4518906.41 3.82 14773.30
3444 421080.83 4518907.57 3.82 14777.12
3445 421084.42 4518908.88 3.82 14780.95
3446 421088.02 4518910.20 3.82 14784.77
3447 421091.61 4518911.51 3.82 14788.60
3448 421095.20 4518912.83 3.82 14792.42
3449 421098.79 4518914.14 3.82 14796.25
3450 421102.38 4518915.45 3.82 14800.07
3451 421105.98 4518916.77 3.82 14803.90
3452 421109.54 4518918.16 3.82 14807.72
3453 421113.10 4518919.56 3.82 14811.55
3454 421116.66 4518920.96 3.82 14815.37
3455 421120.22 4518922.36 3.82 14819.20
3456 421123.78 4518923.76 3.82 14823.02
3457 421127.33 4518925.16 3.82 14826.85
3458 421130.89 4518926.56 3.82 14830.67
3459 421134.45 4518927.96 3.82 14834.49
3460 421138.01 4518929.36 3.82 14838.32
3461 421141.61 4518930.67 3.82 14842.14
3462 421145.21 4518931.95 3.82 14845.97
3463 421148.81 4518933.24 3.82 14849.79
3464 421152.41 4518934.53 3.82 14853.62
3465 421156.01 4518935.81 3.82 14857.44
3466 421159.62 4518937.10 3.82 14861.27
3467 421163.22 4518938.39 3.82 14865.09
3468 421166.82 4518939.68 3.82 14868.92
3469 421170.42 4518940.96 3.82 14872.74
3470 421174.01 4518942.30 3.82 14876.57
3471 421177.58 4518943.65 3.82 14880.39
3472 421181.16 4518945.00 3.82 14884.22
3473 421184.74 4518946.35 3.82 14888.04
3474 421188.32 4518947.71 3.82 14891.87
3475 421191.90 4518949.06 3.82 14895.69
3476 421195.47 4518950.41 3.82 14899.52
3477 421199.05 4518951.76 3.82 14903.34
3478 421202.63 4518953.11 3.82 14907.17
3479 421206.21 4518954.47 3.82 14910.99
3480 421209.78 4518955.84 3.82 14914.82
3481 421213.34 4518957.23 3.82 14918.64
3482 421216.90 4518958.62 3.82 14922.47
3483 421220.47 4518960.00 3.82 14926.29
3484 421224.03 4518961.39 3.82 14930.12
3485 421227.60 4518962.78 3.82 14933.94
3486 421231.16 4518964.17 3.82 14937.76
3487 421234.72 4518965.56 3.82 14941.59
3488 421238.29 4518966.95 3.82 14945.41
3489 421241.85 4518968.33 3.82 14949.24
3490 421245.42 4518969.72 3.82 14953.06
3491 421248.98 4518971.11 3.82 14956.89
3492 421252.54 4518972.50 3.82 14960.71
3493 421256.11 4518973.89 3.82 14964.54
3494 421259.67 4518975.28 3.82 14968.36
3495 421263.24 4518976.66 3.82 14972.19
3496 421266.80 4518978.05 3.82 14976.01
3497 421270.36 4518979.44 3.82 14979.84
3498 421273.93 4518980.83 3.82 14983.66
3499 421277.51 4518982.18 3.82 14987.49
3500 421281.09 4518983.51 3.82 14991.31
3501 421284.68 4518984.83 3.82 14995.14
3502 421288.27 4518986.16 3.82 14998.96
3503 421291.86 4518987.49 3.82 15002.79
3504 421295.44 4518988.82 3.82 15006.61
3505 421299.03 4518990.14 3.82 15010.44
3506 421302.62 4518991.47 3.82 15014.26
3507 421306.20 4518992.80 3.82 15018.09
3508 421309.79 4518994.12 3.82 15021.91
3509 421313.38 4518995.45 3.82 15025.74
3510 421316.97 4518996.78 3.82 15029.56
3511 421320.55 4518998.11 3.82 15033.39
3512 421324.14 4518999.43 3.82 15037.21
3513 421327.77 4519000.57 3.81 15041.02
3514 421331.57 4519001.04 3.82 15044.84
3515 421335.37 4519001.50 3.82 15048.67
3516 421339.16 4519001.96 3.82 15052.49
3517 421342.97 4519002.34 3.82 15056.32
3518 421346.77 4519002.72 3.82 15060.14
3519 421350.58 4519003.10 3.82 15063.97
3520 421354.39 4519003.48 3.82 15067.79
3521 421358.20 4519003.81 3.82 15071.62
3522 421362.02 4519004.00 3.82 15075.44
3523 421365.84 4519004.20 3.82 15079.27
3524 421369.66 4519004.39 3.82 15083.09
3525 421373.48 4519004.59 3.82 15086.91
3526 421377.30 4519004.78 3.82 15090.74
3527 421380.36 4519007.04 3.80 15094.54
3528 421383.39 4519009.37 3.82 15098.37
3529 421386.43 4519011.69 3.82 15102.19
3530 421389.46 4519014.02 3.82 15106.02
3531 421392.85 4519014.76 3.47 15109.49
3532 421396.59 4519013.96 3.82 15113.31
3533 421400.33 4519013.16 3.82 15117.14
3534 421404.13 4519012.99 3.80 15120.94
3535 421407.95 4519013.16 3.82 15124.76
3536 421411.77 4519013.32 3.82 15128.59
3537 421415.59 4519013.48 3.82 15132.41
3538 421420.47 4519013.69 4.88 15137.29
3539 421425.35 4519013.90 4.88 15142.18
3540 421430.19 4519014.52 4.88 15147.06
3541 421435.03 4519015.17 4.88 15151.94
3542 421439.87 4519015.81 4.88 15156.83
3543 421444.71 4519016.46 4.88 15161.71
3544 421449.55 4519017.10 4.88 15166.59
3545 421454.40 4519017.65 4.87 15171.47
3546 421459.27 4519017.35 4.88 15176.35
3547 421464.15 4519017.05 4.88 15181.23
3548 421469.02 4519016.74 4.88 15186.12
3549 421473.89 4519016.44 4.88 15191.00
3550 421478.77 4519016.21 4.88 15195.88
3551 421483.65 4519015.99 4.88 15200.77
3552 421488.53 4519015.78 4.88 15205.65
3553 421493.41 4519015.57 4.88 15210.54
3554 421498.29 4519015.37 4.88 15215.42
3555 421503.16 4519015.60 4.88 15220.30
3556 421508.04 4519015.83 4.88 15225.18
3557 421512.92 4519016.05 4.88 15230.07
3558 421517.69 4519017.03 4.87 15234.93
3559 421522.42 4519018.22 4.88 15239.82
3560 421527.16 4519019.42 4.88 15244.70
3561 421531.89 4519020.62 4.88 15249.58
3562 421536.10 4519022.94 4.81 15254.39
3563 421540.07 4519025.79 4.88 15259.28
3564 421543.71 4519028.99 4.85 15264.12
3565 421546.82 4519032.75 4.88 15269.00
3566 421549.93 4519036.52 4.88 15273.89
3567 421552.26 4519040.77 4.85 15278.74
3568 421554.26 4519045.22 4.88 15283.62
3569 421555.96 4519049.79 4.87 15288.49
3570 421557.30 4519054.48 4.88 15293.37
3571 421558.60 4519059.19 4.88 15298.25
3572 421559.13 4519064.04 4.88 15303.14
3573 421559.66 4519068.90 4.88 15308.02
3574 421560.19 4519073.75 4.88 15312.90
3575 421560.72 4519078.61 4.88 15317.79
3576 421561.65 4519083.39 4.87 15322.66
3577 421562.78 4519088.14 4.88 15327.54
3578 421563.92 4519092.89 4.88 15332.43
3579 421565.29 4519097.55 4.85 15337.28
3580 421567.71 4519101.79 4.88 15342.16
3581 421570.13 4519106.03 4.88 15347.05
3582 421573.24 4519109.62 4.75 15351.79
3583 421577.35 4519112.25 4.88 15356.68
3584 421581.54 4519114.76 4.88 15361.56
3585 421585.82 4519117.10 4.88 15366.44
3586 421590.11 4519119.44 4.88 15371.32
3587 421594.61 4519121.09 4.79 15376.12
3588 421599.47 4519121.58 4.88 15381.00
3589 421604.33 4519122.07 4.88 15385.88
3590 421609.18 4519122.56 4.88 15390.77
3591 421614.04 4519123.06 4.88 15395.65
3592 421618.91 4519123.18 4.87 15400.52
3593 421623.78 4519122.83 4.88 15405.40
3594 421628.65 4519122.48 4.88 15410.28
3595 421633.52 4519122.13 4.88 15415.17
3596 421638.27 4519121.09 4.86 15420.03
3597 421642.96 4519119.75 4.88 15424.91
3598 421647.66 4519118.40 4.88 15429.79
3599 421652.36 4519117.10 4.88 15434.68
3600 421657.07 4519115.81 4.88 15439.56
3601 421661.86 4519114.96 4.86 15444.42
3602 421666.73 4519114.62 4.88 15449.31
3603 421671.33 4519115.42 4.67 15453.97
3604 421675.54 4519117.90 4.88 15458.86
3605 421679.19 4519121.05 4.82 15463.68
3606 421682.40 4519124.73 4.88 15468.56
3607 421685.04 4519128.83 4.87 15473.44
3608 421687.41 4519133.09 4.88 15478.31
3609 421689.31 4519137.58 4.88 15483.19
3610 421690.77 4519142.17 4.81 15488.01
3611 421690.76 4519147.05 4.88 15492.89
3612 421690.83 4519151.93 4.88 15497.77
3613 421691.16 4519156.81 4.88 15502.66
3614 421691.50 4519161.68 4.88 15507.54
3615 421691.11 4519166.50 4.84 15512.38
3616 421690.16 4519171.29 4.88 15517.26
3617 421689.21 4519176.08 4.88 15522.15
3618 421688.15 4519180.84 4.88 15527.03
3619 421686.66 4519185.50 4.88 15531.91
3620 421685.18 4519190.15 4.88 15536.79
3621 421683.88 4519194.84 4.87 15541.66
3622 421683.17 4519199.67 4.88 15546.55
3623 421682.46 4519204.51 4.88 15551.43
3624 421681.76 4519209.34 4.88 15556.31
3625 421680.79 4519214.11 4.87 15561.18
3626 421679.32 4519218.77 4.88 15566.07
3627 421677.85 4519223.42 4.88 15570.95
3628 421676.72 4519228.13 4.84 15575.79
3629 421676.71 4519233.02 4.88 15580.68
3630 421676.72 4519237.90 4.88 15585.56
3631 421677.51 4519242.72 4.88 15590.44
3632 421678.30 4519247.54 4.88 15595.33
3633 421679.43 4519252.27 4.87 15600.19
3634 421681.06 4519256.87 4.88 15605.07
3635 421682.68 4519261.48 4.88 15609.96
3636 421684.65 4519265.93 4.87 15614.82
3637 421686.99 4519270.21 4.88 15619.71
3638 421689.34 4519274.50 4.88 15624.59
3639 421691.68 4519278.78 4.88 15629.48
3640 421694.04 4519283.06 4.88 15634.36
3641 421696.40 4519287.33 4.88 15639.24
3642 421698.76 4519291.61 4.88 15644.13
3643 421701.44 4519295.67 4.87 15649.00
3644 421704.41 4519299.55 4.88 15653.88
3645 421707.37 4519303.43 4.88 15658.76
3646 421710.34 4519307.31 4.88 15663.65
3647 421713.61 4519310.88 4.84 15668.48
3648 421717.60 4519313.69 4.88 15673.37
3649 421721.60 4519316.49 4.88 15678.25
3650 421725.59 4519319.30 4.88 15683.13
3651 421730.02 4519321.34 4.87 15688.01
3652 421733.37 4519322.80 3.65 15691.66
3653 421736.78 4519324.00 3.61 15695.27
3654 421740.43 4519324.14 3.65 15698.92
3655 421744.08 4519324.27 3.65 15702.58
3656 421747.73 4519324.41 3.65 15706.23
3657 421751.38 4519324.51 3.65 15709.88
3658 421754.98 4519323.93 3.65 15713.53
3659 421758.59 4519323.34 3.65 15717.18
3660 421762.01 4519322.06 3.65 15720.84
3661 421765.30 4519320.71 3.55 15724.39
3662 421764.14 4519317.25 3.65 15728.04
3663 421762.98 4519313.79 3.65 15731.70
3664 421761.82 4519310.32 3.65 15735.35
3665 421760.66 4519306.86 3.65 15739.00
3666 421759.50 4519303.40 3.65 15742.65
3667 421758.34 4519299.93 3.65 15746.31
3668 421757.18 4519296.47 3.65 15749.96
3669 421756.02 4519293.01 3.65 15753.61
3670 421754.86 4519289.54 3.65 15757.26
3671 421753.70 4519286.08 3.65 15760.92
3672 421752.53 4519282.62 3.65 15764.57
3673 421751.36 4519279.16 3.65 15768.22
3674 421750.19 4519275.70 3.65 15771.87
3675 421749.02 4519272.24 3.65 15775.53
3676 421747.86 4519268.78 3.65 15779.18
3677 421746.69 4519265.32 3.65 15782.83
3678 421745.52 4519261.85 3.65 15786.48
3679 421744.35 4519258.39 3.65 15790.14
3680 421743.18 4519254.93 3.65 15793.79
3681 421741.66 4519250.43 4.75 15798.54
3682 421740.17 4519245.92 4.75 15803.29
3683 421738.73 4519241.39 4.75 15808.05
3684 421737.29 4519236.86 4.75 15812.80
3685 421735.85 4519232.33 4.75 15817.55
3686 421734.41 4519227.80 4.75 15822.30
3687 421732.98 4519223.27 4.75 15827.06
3688 421731.54 4519218.74 4.75 15831.81
3689 421730.10 4519214.21 4.75 15836.56
3690 421728.66 4519209.68 4.75 15841.32
3691 421727.22 4519205.15 4.75 15846.07
3692 421725.79 4519200.62 4.75 15850.82
3693 421724.35 4519196.09 4.75 15855.57
3694 421722.91 4519191.56 4.75 15860.33
3695 421721.64 4519186.98 4.75 15865.08
3696 421720.49 4519182.37 4.75 15869.83
3697 421719.34 4519177.76 4.75 15874.58
3698 421718.19 4519173.15 4.75 15879.33
3699 421717.04 4519168.54 4.75 15884.09
3700 421715.89 4519163.93 4.75 15888.84
3701 421714.74 4519159.31 4.75 15893.59
3702 421713.59 4519154.70 4.75 15898.34
3703 421712.45 4519150.09 4.75 15903.10
3704 421711.30 4519145.48 4.75 15907.85
3705 421710.15 4519140.87 4.75 15912.60
3706 421709.00 4519136.26 4.75 15917.35
3707 421707.98 4519131.62 4.75 15922.10
3708 421707.29 4519126.92 4.75 15926.85
3709 421706.59 4519122.22 4.75 15931.61
3710 421705.89 4519117.52 4.75 15936.36
3711 421705.19 4519112.81 4.75 15941.11
3712 421704.50 4519108.11 4.75 15945.87
3713 421703.80 4519103.41 4.75 15950.62
3714 421703.10 4519098.71 4.75 15955.37
3715 421702.40 4519094.01 4.75 15960.12
3716 421701.70 4519089.31 4.75 15964.88
3717 421701.18 4519084.76 4.58 15969.45
3718 421699.90 4519080.19 4.75 15974.20
3719 421698.63 4519075.61 4.75 15978.96
3720 421697.35 4519071.03 4.75 15983.71
3721 421696.07 4519066.45 4.75 15988.46
3722 421694.80 4519061.87 4.75 15993.21
3723 421693.52 4519057.30 4.75 15997.97
3724 421692.24 4519052.72 4.75 16002.72
3725 421690.97 4519048.14 4.75 16007.47
3726 421689.69 4519043.56 4.75 16012.22
3727 421688.41 4519038.98 4.75 16016.98
3728 421687.14 4519034.41 4.75 16021.73
3729 421685.86 4519029.83 4.75 16026.48
3730 421684.79 4519025.20 4.75 16031.24
3731 421683.72 4519020.57 4.75 16035.99
3732 421682.66 4519015.93 4.75 16040.74
3733 421681.59 4519011.30 4.75 16045.49
3734 421680.53 4519006.67 4.75 16050.25
3735 421679.46 4519002.04 4.75 16055.00
3736 421678.39 4518997.41 4.75 16059.75
3737 421677.33 4518992.78 4.75 16064.50
3738 421676.26 4518988.15 4.75 16069.26
3739 421675.19 4518983.51 4.75 16074.01
3740 421674.13 4518978.88 4.75 16078.76
3741 421673.06 4518974.25 4.75 16083.51
3742 421672.00 4518969.62 4.75 16088.27
3743 421670.93 4518964.99 4.75 16093.02
3744 421669.89 4518960.35 4.75 16097.77
3745 421668.91 4518955.70 4.75 16102.52
3746 421667.93 4518951.05 4.75 16107.28
3747 421666.94 4518946.40 4.75 16112.03
3748 421665.96 4518941.75 4.75 16116.78
3749 421664.98 4518937.10 4.75 16121.53
3750 421664.00 4518932.45 4.75 16126.29
3751 421663.01 4518927.80 4.75 16131.04
3752 421662.03 4518923.15 4.75 16135.79
3753 421661.66 4518918.43 4.74 16140.53
3754 421661.51 4518913.68 4.75 16145.28
3755 421661.37 4518908.93 4.75 16150.04
3756 421661.22 4518904.18 4.75 16154.79
3757 421661.07 4518899.43 4.75 16159.54
3758 421660.92 4518894.68 4.75 16164.29
3759 421660.92 4518889.92 4.75 16169.05
3760 421660.94 4518885.17 4.75 16173.80
3761 421660.96 4518880.42 4.75 16178.55
3762 421660.98 4518875.67 4.75 16183.30
3763 421661.00 4518870.91 4.75 16188.06
3764 421661.02 4518866.16 4.75 16192.81
3765 421661.04 4518861.41 4.75 16197.56
3772 421661.06 4518856.66 4.75 16202.31
3773 421661.12 4518851.90 4.75 16207.07
3774 421661.18 4518847.15 4.75 16211.82
3775 421661.24 4518842.40 4.75 16216.57
3776 421661.30 4518837.65 4.75 16221.32
3777 421661.36 4518832.90 4.75 16226.08
3778 421661.41 4518828.14 4.75 16230.83
3779 421661.47 4518823.39 4.75 16235.58
3780 421661.53 4518818.64 4.75 16240.33
3781 421661.59 4518813.89 4.75 16245.09
3782 421661.39 4518809.14 4.75 16249.84
3783 421661.18 4518804.39 4.75 16254.59
3784 421660.97 4518799.64 4.75 16259.34
3785 421660.76 4518794.90 4.75 16264.10
3786 421660.54 4518790.15 4.75 16268.85
3787 421660.33 4518785.40 4.75 16273.60
3788 421661.18 4518780.78 4.70 16278.30
3789 421662.50 4518776.21 4.75 16283.05
3790 421663.81 4518771.64 4.75 16287.81
3791 421665.16 4518767.09 4.75 16292.56
3792 421666.54 4518762.54 4.75 16297.31
3793 421667.92 4518757.99 4.75 16302.06
3794 421669.30 4518753.44 4.75 16306.82
3795 421670.92 4518748.98 4.75 16311.57
3796 421672.58 4518744.52 4.75 16316.32
3797 421674.58 4518740.25 4.72 16321.04
3798 421677.27 4518736.33 4.75 16325.79
3799 421679.97 4518732.42 4.75 16330.55
3800 421682.66 4518728.50 4.75 16335.30
3801 421685.67 4518724.84 4.74 16340.04
3802 421688.90 4518721.35 4.75 16344.79
3803 421692.12 4518717.86 4.75 16349.55
3804 421695.34 4518714.36 4.75 16354.30
3805 421698.57 4518710.87 4.75 16359.05
3806 421701.98 4518707.56 4.75 16363.80
3807 421705.40 4518704.27 4.75 16368.56
3808 421708.83 4518700.97 4.75 16373.31
3809 421712.26 4518697.68 4.75 16378.06
3810 421715.68 4518694.39 4.75 16382.81
3811 421718.94 4518690.93 4.75 16387.57
3812 421722.19 4518687.46 4.75 16392.32
3813 421725.43 4518683.98 4.75 16397.07
3814 421728.67 4518680.51 4.75 16401.82
3815 421731.92 4518677.04 4.75 16406.58
3816 421735.16 4518673.56 4.75 16411.33
3817 421738.41 4518670.09 4.75 16416.08
3818 421741.65 4518666.62 4.75 16420.83
3819 421744.89 4518663.14 4.75 16425.59
3820 421748.14 4518659.67 4.75 16430.34
3821 421751.38 4518656.20 4.75 16435.09
3822 421754.63 4518652.72 4.75 16439.84
3823 421757.87 4518649.25 4.75 16444.60
3824 421761.11 4518645.78 4.75 16449.35
3825 421764.38 4518642.33 4.75 16454.10
3826 421767.79 4518639.01 4.75 16458.85
3827 421771.19 4518635.69 4.75 16463.61
3828 421774.59 4518632.38 4.75 16468.36
3829 421778.00 4518629.06 4.75 16473.11
3830 421781.40 4518625.74 4.75 16477.86
3831 421784.80 4518622.42 4.75 16482.62
3832 421788.20 4518619.10 4.75 16487.37
3833 421791.73 4518615.67 4.92 16492.29
3834 421795.25 4518612.23 4.92 16497.21
3835 421798.77 4518608.80 4.92 16502.13
3836 421802.30 4518605.36 4.92 16507.05
3837 421805.82 4518601.93 4.92 16511.97
3838 421809.34 4518598.49 4.92 16516.89
3839 421812.86 4518595.06 4.92 16521.81
3840 421816.38 4518591.62 4.92 16526.73
3841 421819.89 4518588.17 4.92 16531.65
3842 421823.39 4518584.71 4.92 16536.57
3843 421826.89 4518581.26 4.92 16541.49
3844 421830.40 4518577.80 4.92 16546.41
3845 421833.90 4518574.35 4.92 16551.33
3846 421837.40 4518570.89 4.92 16556.25
3847 421840.91 4518567.44 4.92 16561.17
3848 421844.41 4518563.98 4.92 16566.09
3849 421847.91 4518560.53 4.92 16571.01
3850 421851.42 4518557.08 4.92 16575.93
3851 421854.92 4518553.62 4.92 16580.85
3852 421858.42 4518550.17 4.92 16585.77
3853 421861.93 4518546.71 4.92 16590.69
3854 421865.43 4518543.26 4.92 16595.61
3855 421868.93 4518539.80 4.92 16600.53
3856 421872.44 4518536.35 4.92 16605.45
3857 421875.86 4518532.81 4.92 16610.37
3858 421879.27 4518529.27 4.92 16615.29
3859 421882.69 4518525.73 4.92 16620.21
3860 421886.11 4518522.19 4.92 16625.13
3861 421889.52 4518518.65 4.92 16630.05
3862 421892.94 4518515.11 4.92 16634.97
3863 421896.36 4518511.57 4.92 16639.89
3864 421899.77 4518508.03 4.92 16644.82
3865 421903.19 4518504.49 4.92 16649.74
3866 421906.78 4518501.12 4.92 16654.65
3867 421910.40 4518497.79 4.92 16659.57
3868 421914.03 4518494.47 4.92 16664.49
3869 421917.65 4518491.14 4.92 16669.41
3870 421921.27 4518487.81 4.92 16674.33
3871 421924.89 4518484.48 4.92 16679.26
3872 421928.52 4518481.15 4.92 16684.18
3873 421932.14 4518477.82 4.92 16689.10
3874 421935.76 4518474.49 4.92 16694.02
3875 421939.39 4518471.16 4.92 16698.94
3876 421943.01 4518467.83 4.92 16703.86
3877 421946.62 4518464.49 4.92 16708.78
3878 421950.18 4518461.09 4.92 16713.70
3879 421953.74 4518457.70 4.92 16718.62
3880 421957.30 4518454.31 4.92 16723.54
3881 421960.87 4518450.91 4.92 16728.46
3882 421964.43 4518447.52 4.92 16733.38
3883 421967.99 4518444.13 4.92 16738.30
3884 421971.55 4518440.73 4.92 16743.22
3885 421975.12 4518437.34 4.92 16748.14
3886 421978.68 4518433.94 4.92 16753.06
3887 421982.24 4518430.55 4.92 16757.98
3888 421985.80 4518427.15 4.92 16762.90
3889 421989.35 4518423.75 4.92 16767.82
3890 421992.91 4518420.35 4.92 16772.74
3891 421996.47 4518416.95 4.92 16777.66
3892 421999.99 4518413.52 4.92 16782.58
3893 422003.48 4518410.04 4.92 16787.50
3894 422006.96 4518406.57 4.92 16792.42
3895 422010.44 4518403.10 4.92 16797.34
3896 422013.38 4518399.17 4.91 16802.24
3897 422016.16 4518395.11 4.92 16807.16
3898 422018.94 4518391.05 4.92 16812.08
3899 422020.86 4518386.52 4.92 16817.00
3900 422022.77 4518381.98 4.92 16821.92
3901 422023.39 4518377.20 4.82 16826.75
3902 422023.30 4518372.28 4.92 16831.67
3903 422023.20 4518367.36 4.92 16836.59
3904 422023.37 4518362.45 4.92 16841.51
3905 422023.54 4518357.53 4.92 16846.43
3906 422023.71 4518352.61 4.92 16851.35
3907 422023.88 4518347.70 4.92 16856.27
3908 422024.05 4518342.78 4.92 16861.19
3909 422024.22 4518337.86 4.92 16866.11
3910 422024.18 4518332.95 4.91 16871.02
3911 422023.63 4518328.06 4.92 16875.94
3912 422023.08 4518323.17 4.92 16880.86
3913 422022.53 4518318.28 4.92 16885.78
3914 422021.97 4518313.40 4.92 16890.70
3915 422022.63 4518308.66 4.78 16895.48
3916 422024.40 4518304.07 4.92 16900.40
3917 422026.18 4518299.48 4.92 16905.32
3918 422028.81 4518295.49 4.79 16910.10
3919 422032.48 4518292.21 4.92 16915.02
3920 422036.15 4518288.93 4.92 16919.94
3921 422040.57 4518288.08 4.50 16924.44
3922 422044.99 4518287.23 4.50 16928.95
3923 422049.41 4518286.38 4.50 16933.45
3924 422053.90 4518286.36 4.49 16937.94
3925 422058.40 4518286.46 4.50 16942.44
3926 422062.90 4518286.56 4.50 16946.94
3927 422067.40 4518286.69 4.50 16951.44
3928 422071.90 4518286.86 4.50 16955.95
3929 422076.40 4518287.03 4.50 16960.45
3930 422080.90 4518287.19 4.50 16964.95
3931 422085.40 4518287.36 4.50 16969.45
3932 422089.89 4518287.53 4.50 16973.95
3933 422094.39 4518287.69 4.50 16978.45
3934 422098.89 4518287.86 4.50 16982.96
